id,transaction
551,ground beef|pepper|milk|eggs|green tea|chocolate|white wine
552,chocolate|red wine|butter|french fries|cookies|low fat yogurt
553,chocolate|spaghetti|bug spray
554,spaghetti|mineral water|vegetables mix|eggs|whole wheat rice|fresh bread
555,chocolate|grated cheese|mineral water|salmon|whole wheat rice|burger sauce|escalope|mushroom cream sauce|low fat yogurt
556,spaghetti|champagne
557,frozen vegetables|mineral water
558,mineral water|body spray|low fat yogurt
559,herb & pepper|red wine|whole wheat pasta|cake|tomato juice
560,burgers|parmesan cheese|eggs|french fries|hot dogs
561,mineral water|eggs|pancakes
562,eggs|french fries
563,shrimp|frozen vegetables|tomatoes|spaghetti
564,mineral water|almonds|pancakes|chocolate|french fries|green tea
565,cake|french fries|escalope
566,frozen vegetables|spaghetti|mineral water|milk|black tea|french wine|cider|chutney|salmon
567,almonds|cake|low fat yogurt
568,mineral water|soup|chicken|light cream|green tea|chocolate|champagne|low fat yogurt
569,ground beef|olive oil
570,french fries|cookies|green tea
571,soup|blueberries|cooking oil|chocolate|cookies|champagne|salt
572,chocolate|french fries|frozen smoothie|escalope|fresh bread
573,yams|mint
574,frozen vegetables|ground beef|salmon|muffins|chocolate|magazines
575,fresh tuna|herb & pepper|parmesan cheese|milk|olive oil|pancakes|honey|cake|chocolate
576,grated cheese|shrimp|butter|whole wheat rice|french fries|escalope|cookies|cottage cheese
577,energy bar|eggs|french fries|champagne|body spray
578,burgers|eggs|french fries
579,burgers|shrimp|mineral water|milk|eggs|chocolate|french fries|fresh bread
580,ground beef|mineral water|chocolate|milk|chicken|nonfat milk|green tea
581,mineral water|chicken
582,turkey|ground beef|spaghetti|milk|eggs|cake
583,french fries|green tea
584,french fries|escalope
585,turkey|sparkling water
586,whole wheat pasta|mineral water|olive oil|carrots|protein bar|low fat yogurt
587,turkey|grated cheese|honey|green beans|french fries
588,turkey|red wine|mineral water|chocolate|soup|light cream|rice|oil|chicken|barbecue sauce
589,turkey|eggs
590,nonfat milk|low fat yogurt
591,frozen vegetables|low fat yogurt
592,herb & pepper|parmesan cheese|whole wheat pasta|mineral water|milk|eggs|low fat yogurt|mint
593,yogurt cake|mint
594,sandwich|salt
595,shrimp|fresh bread|green tea
596,pepper|tomato sauce|escalope
597,mineral water|cake|protein bar|toothpaste
598,spaghetti|mineral water|honey|strawberries
599,mineral water|eggs|green tea
600,grated cheese|frozen vegetables|parmesan cheese|french wine|french fries|fresh bread|green tea
601,frozen vegetables|parmesan cheese|whole wheat pasta|spaghetti|mineral water|chocolate|avocado|milk|olive oil|muffins|cake
602,chocolate|grated cheese|shrimp|spaghetti|olive oil|honey|strawberries|mint
603,spaghetti|strawberries
604,burgers|chocolate|mushroom cream sauce
605,mineral water|olive oil|extra dark chocolate
606,eggs|green tea
607,muffins|low fat yogurt
608,soup|olive oil|pancakes|light cream|champagne|low fat yogurt
609,mineral water|vegetables mix|low fat yogurt
610,pepper|mineral water|avocado|pancakes|eggs|honey|green tea|chocolate
611,pickles|burgers|almonds|honey|frozen smoothie
612,bug spray|clothes accessories|cottage cheese
613,frozen vegetables|ground beef|spaghetti|pancakes|honey|whole wheat rice|green beans|french fries|frozen smoothie|mashed potato
614,spaghetti|mineral water|milk
615,frozen vegetables|oil|cereals
616,turkey|shrimp|mineral water|milk|almonds|strong cheese|cake|frozen smoothie
617,chocolate|rice|eggplant|hand protein bar|zucchini
618,spaghetti|meatballs|nonfat milk|hot dogs
619,frozen vegetables|cake|cookies|pancakes
620,butter|bug spray|french fries|yogurt cake|green tea
621,soup|milk|cider|chicken|green beans
622,shrimp|spaghetti|mineral water|avocado|milk|salmon|frozen smoothie|escalope|hot dogs
623,milk|whole wheat rice|escalope|champagne
624,escalope|pasta|mushroom cream sauce
625,grated cheese|spaghetti|french fries
626,burgers|shrimp|whole wheat pasta|spaghetti|mineral water|milk|olive oil|chicken|salmon|pancakes|cake
627,turkey|chocolate|grated cheese|frozen vegetables|ground beef|spaghetti|milk|butter|bacon|whole wheat rice
628,turkey|pepper|chocolate|fromage blanc|eggs|green tea|escalope
629,tomatoes|ground beef|avocado|milk|pancakes|green tea
630,turkey|mineral water|green tea|protein bar
631,mineral water|low fat yogurt
632,pancakes|tomato juice|candy bars
633,yams|avocado|bacon|oil|french fries|brownies|pancakes|zucchini|green tea
634,shrimp|spaghetti|mineral water|soup|milk|olive oil|chicken|cake|burger sauce|oil
635,chicken|cooking oil|tea
636,burgers|soup|vegetables mix|pancakes|body spray|melons|protein bar|asparagus|mayonnaise|mint|green tea
637,shrimp|pepper
638,spaghetti|olive oil|blueberries
639,grated cheese|herb & pepper|muffins|eggs|low fat yogurt
640,grated cheese|frozen vegetables|spaghetti|milk|gums|light cream|cooking oil|gluten free bar
641,pepper|pancakes|french fries|tomato juice
642,frozen vegetables|tomatoes|parmesan cheese|ground beef|tomato sauce|milk|extra dark chocolate|melons|mint|green tea
643,olive oil|chicken|chocolate|cookies|green tea
644,whole wheat pasta|ground beef|spaghetti|chocolate|french wine|pancakes|eggs|frozen smoothie|sandwich|tomato juice
645,eggs|cottage cheese
646,muffins|cottage cheese
647,green tea|frozen smoothie|white wine
648,mineral water|chocolate|rice|champagne
649,shrimp|whole wheat pasta|meatballs|milk
650,herb & pepper|parmesan cheese|ground beef|pepper|spaghetti|cream|black tea|almonds|french wine|pancakes|eggs
651,grated cheese|shrimp|parmesan cheese|ground beef|mineral water|mint
652,mineral water|rice
653,mineral water|honey
654,burgers|ground beef|pancakes|salt
655,parmesan cheese|soda|french fries|brownies
656,ground beef|spaghetti|chicken|rice|oil|cooking oil|hot dogs|mint
657,butter|chocolate
658,herb & pepper|chocolate|champagne|yogurt cake|green tea
659,grated cheese|mineral water|eggs|escalope
660,cookies|yogurt cake|light mayo|green tea
661,milk|cooking oil
662,milk|olive oil|light cream|cooking oil|chicken|extra dark chocolate|cereals|french fries|frozen smoothie|pancakes|tomato juice|fresh bread|low fat yogurt
663,tomatoes|soup|avocado|milk|yogurt cake|energy drink|low fat yogurt|green tea
664,ham|chocolate|ground beef|mineral water|oil
665,green tea|champagne|escalope
666,escalope|pasta
667,burgers|mineral water|olive oil|rice|antioxydant juice|frozen smoothie
668,grated cheese|tomato sauce|spaghetti|milk|pancakes|energy drink|white wine
669,turkey|spaghetti|strong cheese|strawberries
670,ground beef|spaghetti|cider|cooking oil|cookies
671,burgers|frozen vegetables|parmesan cheese|spaghetti|fromage blanc|vegetables mix|pancakes|honey|hot dogs|low fat yogurt
672,frozen vegetables|mineral water|honey|whole wheat rice|champagne|escalope
673,parmesan cheese|milk|butter|black tea|eggs|frozen smoothie|light mayo|shampoo|low fat yogurt|green tea
674,mineral water|cake
675,turkey|mineral water|milk|pancakes|whole wheat rice|cooking oil|frozen smoothie|cookies|green tea
676,avocado|chocolate|french fries
677,chocolate|eggs|bug spray
678,grated cheese|muffins|french fries|body spray
679,mineral water|eggs|blueberries|soda|escalope
680,nonfat milk|cookies|mushroom cream sauce
681,french fries|champagne
682,mineral water|salmon
683,turkey|tomatoes|ground beef|soup|milk|butter|honey|cake|mint green tea|brownies|salt
684,parmesan cheese|spaghetti|mineral water|chocolate|napkins|low fat yogurt
685,burgers|parmesan cheese|chocolate|soup|milk|olive oil|energy bar|butter|almonds|fromage blanc|eggs|cake|pancakes
686,shrimp|honey|pasta|energy drink|green tea
687,fresh tuna|chocolate|milk|french wine|muffins|pancakes|champagne|frozen smoothie
688,herb & pepper|frozen vegetables|tomatoes|parmesan cheese|ground beef|fromage blanc|eggs|honey|cake|rice|cereals|french fries|champagne
689,spaghetti|mineral water|milk|strong cheese|cereals|escalope|cottage cheese
690,turkey|burgers|fresh tuna|spaghetti|pancakes|eggs|cake|cottage cheese|energy drink|gluten free bar
691,burgers|spaghetti|mineral water|almonds|honey|extra dark chocolate|carrots|mashed potato
692,chocolate|french fries|frozen smoothie|cottage cheese|strawberries|light mayo
693,chocolate|french fries
694,chocolate|french fries|strawberries
695,turkey|frozen vegetables|avocado|cake|light cream|cooking oil|chicken|chocolate bread|mashed potato
696,olive oil|energy bar|shallot
697,turkey|shrimp
698,chocolate|spaghetti|champagne|yogurt cake
699,shrimp|mineral water|chocolate|avocado|butter|zucchini|green tea
700,muffins|green tea|brownies
701,turkey|tomato sauce|milk|butter|bacon|salmon|cooking oil|chocolate|french fries|hot dogs|melons|protein bar|mint
702,butter|burger sauce|brownies|pancakes
703,butter|pancakes|whole wheat rice|green tea|french fries|cookies|shallot|low fat yogurt
704,shrimp|chocolate|butter|cooking oil|escalope
705,burgers|red wine|frozen vegetables|pepper|spaghetti|chocolate|milk|honey|whole wheat rice|cooking oil|cereals
706,turkey|ground beef|spaghetti|pancakes|eggs|cake|chili|pet food|chocolate
707,shrimp|milk|butter|chicken|salt|mayonnaise|green tea
708,fresh tuna|mineral water|fromage blanc|honey|gums|chocolate|french fries|frozen smoothie|sparkling water|strawberries|green tea
709,chocolate|cookies
710,sparkling water|light mayo
711,frozen vegetables|tomatoes|spaghetti|chicken|french fries|escalope
712,turkey|burgers|butter|vegetables mix|green grapes|pancakes|eggs|cake|barbecue sauce|green tea
713,red wine|shrimp|yams|eggs|burger sauce|yogurt cake
714,french fries|light mayo
715,burgers|ground beef|eggs|chocolate|champagne|zucchini
716,butter|mint green tea
717,mineral water|french fries|champagne|green tea
718,cereals|salt|green tea
719,shrimp|spaghetti|chocolate|french fries|escalope|cookies|brownies|pancakes|melons
720,ham|spaghetti|yams|chicken|cooking oil|chocolate|hot dogs
721,ground beef|olive oil|bug spray|frozen smoothie|hot dogs
722,frozen vegetables|spaghetti|mineral water|soup|olive oil|escalope
723,whole wheat rice|oil|chicken|french fries|escalope
724,parmesan cheese|whole wheat rice|escalope|champagne
725,fresh tuna|frozen vegetables|chicken|fromage blanc|honey|light mayo
726,muffins|champagne|cookies|fresh bread|green tea
727,frozen vegetables|spaghetti|chocolate|escalope|fresh bread
728,pickles|spaghetti|french fries|frozen smoothie
729,spaghetti|milk|oil|shampoo
730,avocado|milk|butter|french fries|cookies
731,turkey|frozen vegetables|chicken|eggs|frozen smoothie|cauliflower|low fat yogurt
732,burgers|shrimp|tomatoes|milk|energy bar|almonds|chicken|chocolate|french fries|body spray
733,burgers|milk|cake|cooking oil|french fries|escalope|zucchini
734,tomatoes|spaghetti|chocolate|milk|olive oil|whole wheat rice|cake|frozen smoothie|protein bar
735,fresh tuna|red wine|pepper|spaghetti|fromage blanc|salmon|pancakes|eggs|honey|green tea
736,milk|low fat yogurt
737,shrimp|parmesan cheese|soup|chocolate|brownies
738,spaghetti|chicken
739,grated cheese|vegetables mix|nonfat milk|green tea
740,fresh tuna|parmesan cheese|cider|muffins|spinach|honey|oil
741,shrimp|chocolate|mushroom cream sauce|candy bars
742,avocado|honey
743,shrimp|frozen vegetables|tomatoes|cottage cheese
744,ground beef|almonds|french fries|escalope
745,grated cheese|spaghetti
746,turkey|mineral water|butter|frozen smoothie
747,frozen vegetables|spaghetti|french fries|light mayo|green tea
748,burgers|ham|spaghetti|whole wheat rice|eggplant|chocolate|cookies|shallot|green tea
749,grated cheese|frozen vegetables|spaghetti|avocado|milk|blueberries|light cream|rice|green tea|chocolate|french fries|frozen smoothie|cookies|hot dogs
750,burgers|shrimp|tomatoes|bacon|whole wheat rice|green tea
751,parmesan cheese|pancakes
752,parmesan cheese|cake|hot dogs|green tea
753,spaghetti|milk|fromage blanc|ketchup|chocolate|babies food
754,chocolate|mint
755,butter|french fries|salt|fresh bread
756,chocolate|french fries|strawberries|yogurt cake|light mayo
757,eggs|eggplant|cookies
758,herb & pepper|spaghetti|meatballs|milk|olive oil|chicken|honey|frozen smoothie|escalope|pancakes
759,frozen vegetables|rice|chocolate
760,herb & pepper|ground beef|spaghetti|chocolate|milk|eggs|light cream
761,eggs|champagne
762,whole wheat pasta|ground beef|olive oil|blueberries|escalope
763,burgers|red wine|mineral water|eggs|oil|carrots|hand protein bar|tomato juice
764,chocolate|grated cheese|herb & pepper|mineral water|soup|olive oil
765,burgers|shrimp|mineral water|chicken|fromage blanc|salmon|eggs|cake|frozen smoothie|strawberries
766,french fries|cookies
767,milk|butter|eggs
768,eggs|mushroom cream sauce|low fat yogurt
769,eggs|green tea
770,mineral water|whole wheat rice
771,shrimp|frozen vegetables|parmesan cheese|mineral water|whole wheat rice|cake
772,whole wheat rice|pancakes
773,frozen vegetables|spaghetti|olive oil|butter|salmon|oil|cooking oil|frozen smoothie|cauliflower
774,fresh tuna|eggs|escalope|strawberries
775,spaghetti|soup|milk|carrots|chocolate
776,burgers|mineral water|soup|meatballs|olive oil
777,grated cheese|mineral water|cooking oil|french fries|cookies|low fat yogurt
778,shrimp|milk|olive oil|french fries
779,frozen vegetables|mineral water|pancakes|cake|tomato juice
780,spaghetti|milk|chicken
781,grated cheese|mineral water|chicken|french fries|cottage cheese|pancakes
782,ground beef|mineral water|milk|eggs|mint
783,shrimp|body spray|green tea
784,herb & pepper|frozen vegetables|mineral water|muffins|cereals
785,turkey|tomatoes|spaghetti|milk|cider|eggs|honey|cake|green tea|french fries|brownies|tomato juice
786,herb & pepper|red wine|spaghetti|eggs|whole wheat rice|chocolate|french fries|escalope|cookies
787,grated cheese|ground beef|spaghetti|chicken|extra dark chocolate|cereals|hot dogs|brownies|green tea
788,flax seed|chocolate|champagne|escalope
789,chocolate|escalope|mushroom cream sauce|low fat yogurt
790,burgers|ham|chocolate|pancakes|cereals
791,escalope|mint
792,chocolate|grated cheese|parmesan cheese|spaghetti|pancakes|eggs|cake|french fries|energy drink
793,pickles|spaghetti|mineral water|olive oil|cooking oil|cereals|french fries|hot dogs
794,ground beef|mineral water|milk|spinach
795,pancakes|melons|green tea
796,pancakes|energy drink|melons|green tea
797,chocolate|french fries
798,spaghetti|eggs|chocolate|frozen smoothie|cookies|green tea
799,burgers|ham|grated cheese|mineral water|chocolate|olive oil|salmon|green grapes|honey|whole wheat rice|cake|green tea
800,burgers|bacon|eggs|cookies|green tea
801,frozen vegetables|almonds|pancakes|soda
802,turkey|herb & pepper|frozen vegetables|tomatoes|chocolate|milk|clothes accessories|cottage cheese|low fat yogurt
803,spinach|mint
804,turkey|burgers|yams|french fries
805,turkey|spaghetti|soda
806,chocolate|frozen vegetables|tomatoes|ground beef|tomato sauce|spaghetti|avocado|milk|olive oil|energy bar|whole wheat rice|cereals|green tea
807,frozen vegetables|tomatoes|spaghetti|mineral water|fresh bread|white wine|zucchini
808,shrimp|parmesan cheese|eggs|cake|green tea|french fries
809,chocolate|whole wheat pasta|bacon|salmon|hot dogs|low fat yogurt
810,burgers|frozen vegetables|mineral water|milk|fromage blanc|cake|cooking oil|pet food|green tea|sparkling water|mayonnaise
811,spinach|chocolate|french fries
812,frozen vegetables|avocado|whole weat flour|frozen smoothie
813,eggs|whole wheat rice
814,shrimp|frozen vegetables|mineral water|green tea
815,milk|hand protein bar
816,french fries|hand protein bar
817,burgers|spaghetti|mineral water
818,grated cheese|ground beef|mineral water|soup|olive oil|eggs|honey|green beans|french fries|asparagus
819,turkey|burgers|frozen vegetables|mineral water|milk|cake|chicken|chocolate|french fries|frozen smoothie
